NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
BIOCARTA_IL6_PATHWAY	BIOCARTA_IL6_PATHWAY		22	-0.47917837	-1.4397112	0.056537103	0.27057052	1.0	3080	tags=45%, list=20%, signal=57%	
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND	REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND		45	-0.3933607	-1.4376006	0.03119584	0.27341098	1.0	4517	tags=47%, list=29%, signal=66%	
BIOCARTA_ERYTH_PATHWAY	BIOCARTA_ERYTH_PATHWAY		6	-0.67394555	-1.4370768	0.07954545	0.27331343	1.0	2181	tags=50%, list=14%, signal=58%	
REACTOME_GLUTATHIONE_CONJUGATION	REACTOME_GLUTATHIONE_CONJUGATION		29	-0.44642568	-1.4361207	0.06118881	0.27378967	1.0	3811	tags=52%, list=25%, signal=69%	
REACTOME_TRIGLYCERIDE_METABOLISM	REACTOME_TRIGLYCERIDE_METABOLISM		11	-0.56687766	-1.4330924	0.071794875	0.2778316	1.0	3306	tags=45%, list=21%, signal=58%	
WP_EICOSANOID_LIPID_SYNTHESIS_MAP	WP_EICOSANOID_LIPID_SYNTHESIS_MAP		7	-0.63645816	-1.4315848	0.09416196	0.2794293	1.0	1895	tags=57%, list=12%, signal=65%	
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI		18	-0.49523556	-1.4297347	0.08465608	0.28155178	1.0	1187	tags=28%, list=8%, signal=30%	
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING		73	-0.35867968	-1.4288707	0.022012578	0.28205624	1.0	3334	tags=33%, list=22%, signal=42%	
REACTOME_RAC2_GTPASE_CYCLE	REACTOME_RAC2_GTPASE_CYCLE		77	-0.36199677	-1.4269372	0.016528925	0.28470019	1.0	3795	tags=35%, list=25%, signal=46%	
BIOCARTA_SKP2E2F_PATHWAY	BIOCARTA_SKP2E2F_PATHWAY		8	-0.6308948	-1.4267567	0.10169491	0.28387707	1.0	3228	tags=63%, list=21%, signal=79%	
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS	REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS		79	-0.35532326	-1.4249719	0.026229508	0.28599143	1.0	4462	tags=39%, list=29%, signal=55%	
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	REACTOME_OTHER_SEMAPHORIN_INTERACTIONS		12	-0.544554	-1.4185576	0.09927798	0.2965016	1.0	1980	tags=33%, list=13%, signal=38%	
WP_ID_SIGNALING_PATHWAY	WP_ID_SIGNALING_PATHWAY		38	-0.40228507	-1.4155495	0.049488056	0.30124113	1.0	1282	tags=21%, list=8%, signal=23%	
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL		5	-0.71092194	-1.4149035	0.09451796	0.3012551	1.0	2166	tags=40%, list=14%, signal=47%	
REACTOME_RIBAVIRIN_ADME	REACTOME_RIBAVIRIN_ADME		11	-0.5635123	-1.4135131	0.07719928	0.30271757	1.0	682	tags=18%, list=4%, signal=19%	
BIOCARTA_INTRINSIC_PATHWAY	BIOCARTA_INTRINSIC_PATHWAY		8	-0.5972519	-1.4109329	0.11028037	0.30631465	1.0	372	tags=25%, list=2%, signal=26%	
REACTOME_GLUCONEOGENESIS	REACTOME_GLUCONEOGENESIS		20	-0.4740211	-1.4103627	0.0757315	0.30603695	1.0	4604	tags=50%, list=30%, signal=71%	
REACTOME_MET_RECEPTOR_RECYCLING	REACTOME_MET_RECEPTOR_RECYCLING		10	-0.58211607	-1.4075274	0.12043796	0.3103724	1.0	1886	tags=30%, list=12%, signal=34%	
REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS	REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS		5	-0.70113826	-1.4067883	0.070342205	0.3106498	1.0	127	tags=20%, list=1%, signal=20%	
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS		147	-0.31728908	-1.4056437	0.023006136	0.31176007	1.0	3930	tags=35%, list=25%, signal=46%	
BIOCARTA_RACCYCD_PATHWAY	BIOCARTA_RACCYCD_PATHWAY		25	-0.45098785	-1.4053441	0.08679928	0.3111237	1.0	3228	tags=44%, list=21%, signal=56%	
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS		146	-0.31882206	-1.4052815	0.014947684	0.30999985	1.0	3980	tags=31%, list=26%, signal=41%	
REACTOME_RHO_GTPASE_CYCLE	REACTOME_RHO_GTPASE_CYCLE		369	-0.2834781	-1.4024915	0.0028328612	0.31413308	1.0	3389	tags=27%, list=22%, signal=34%	
REACTOME_ACTIVATION_OF_SMO	REACTOME_ACTIVATION_OF_SMO		9	-0.58496344	-1.4003092	0.09601449	0.31720677	1.0	2696	tags=44%, list=17%, signal=54%	
WP_TRIACYLGLYCERIDE_SYNTHESIS	WP_TRIACYLGLYCERIDE_SYNTHESIS		19	-0.47881588	-1.3983666	0.1	0.31977767	1.0	2150	tags=37%, list=14%, signal=43%	
BIOCARTA_ION_PATHWAY	BIOCARTA_ION_PATHWAY		5	-0.71935105	-1.3968533	0.09041591	0.32144895	1.0	2886	tags=40%, list=19%, signal=49%	
REACTOME_MOLYBDENUM_COFACTOR_BIOSYNTHESIS	REACTOME_MOLYBDENUM_COFACTOR_BIOSYNTHESIS		5	-0.6862514	-1.3950123	0.09719626	0.32379085	1.0	1835	tags=40%, list=12%, signal=45%	
BIOCARTA_IL2RB_PATHWAY	BIOCARTA_IL2RB_PATHWAY		35	-0.40496904	-1.3934981	0.07094595	0.32553983	1.0	2936	tags=34%, list=19%, signal=42%	
REACTOME_ION_CHANNEL_TRANSPORT	REACTOME_ION_CHANNEL_TRANSPORT		104	-0.32863277	-1.393044	0.022047244	0.32521555	1.0	2902	tags=30%, list=19%, signal=36%	
REACTOME_SODIUM_CALCIUM_EXCHANGERS	REACTOME_SODIUM_CALCIUM_EXCHANGERS		7	-0.6269321	-1.3925545	0.10674157	0.32506803	1.0	892	tags=29%, list=6%, signal=30%	
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS		77	-0.3468092	-1.3884786	0.03069467	0.33193004	1.0	2560	tags=25%, list=17%, signal=29%	
BIOCARTA_RELA_PATHWAY	BIOCARTA_RELA_PATHWAY		15	-0.50314194	-1.3866923	0.09447415	0.33435425	1.0	1466	tags=27%, list=10%, signal=29%	
REACTOME_SIGNALING_BY_PTK6	REACTOME_SIGNALING_BY_PTK6		41	-0.39100707	-1.3850406	0.07650273	0.3364684	1.0	2138	tags=32%, list=14%, signal=37%	
REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION	REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION		8	-0.598059	-1.3840424	0.105166055	0.3372932	1.0	686	tags=25%, list=4%, signal=26%	
