#	AM14_P1	AM14_P2	AM14_P3	AM14_P4	AM14_P5	AM14_P2_1	AM14_P2_2	AM14_P2_3	AM14_P2_4	AM14_P2_5	AM14_R_1	AM14_R_2	AM14_R_3	AM14_R_4	AM14_R_5	AM14_R2_1	AM14_R2_2	AM14_R2_3	AM14_R2_4	AM14_R2_5
Ciao2b	1780.932277	1078.444272	1330.194665	1593.759891	1339.712608	1192.377831	1461.043169	1173.504629	1539.911525	1485.559063	1570.854766	1644.806565	1696.86108	1692.901144	1887.995023	1610.681268	1263.4974	1909.769581	1828.40257	1587.888436
Ciao3	2016.370938	1714.073556	1792.507076	2340.655298	1976.313634	1352.169685	1453.830685	1092.47824	2005.671651	2374.891909	2074.050571	1958.746042	2156.742322	2131.005444	1902.407199	1532.658289	1871.917123	1865.92982	1697.979832	2215.369581
Ciapin1	6268.432229	5129.568812	5705.883967	5356.963672	4427.702661	4712.20666	5646.859723	4377.078561	5024.908019	5139.378963	7214.48196	5657.661986	5585.710855	5609.388264	5975.648371	5794.327212	5417.921642	5285.431164	6278.923227	5280.547259
Ciart	281.3540843	348.1790985	140.4611149	203.3853646	122.3319136	368.0722695	307.0457435	348.3583491	302.9334148	144.7327763	222.9729911	295.3731645	268.5437911	274.4351464	408.945487	249.3148065	188.498135	263.0385649	180.1075901	308.0977563
Cib1	5147.41205	3997.986742	4824.048623	5392.584837	4222.232554	3516.52279	3850.95123	2986.401164	4787.610177	6233.522342	5536.15823	5242.451709	5412.835789	6445.919494	5613.542455	4010.560485	5081.051213	5593.679482	6221.785647	4905.864273
Cib2	282.3310082	164.4741381	93.02060592	162.0188498	142.5226178	127.8334828	101.4899521	120.1615825	117.3866983	78.28313689	94.41198723	184.8192087	166.1614707	178.5481676	142.3202355	104.0306387	161.4365215	201.3889013	198.7394098	153.4845965
Cibar1	534.3773754	348.1790985	295.8055268	99.96907753	108.0796519	478.2735478	486.3274864	579.8623153	179.2356038	171.1305783	312.3630641	267.5236947	184.6238564	165.3223774	214.3811143	527.3277202	315.4077704	160.2891255	145.3281934	181.6986768
Cic	1738.924549	1382.088834	1268.801065	1687.983619	1206.691498	1366.495851	1248.274894	860.4230744	1909.742736	1350.839246	1170.106012	1388.253873	1453.493269	1560.643242	1570.927157	1169.447869	1376.409649	1433.012182	1361.364957	1572.088551
Ciita	18533.71184	22710.58899	23902.5749	29478.2381	26705.17552	17422.8221	16603.65314	16301.73762	26978.74504	33968.50953	21548.02951	26496.6607	21765.47427	23188.11665	17029.78717	18320.1542	28951.26058	30334.3745	21107.36744	27471.48565
Cilk1	1.953847808	187.2474803	184.1807997	102.2672172	143.7103063	116.813355	179.7969203	47.40319308	87.09335677	161.1176189	85.37254164	154.4379689	80.56313733	89.27408378	158.5339333	182.0536177	107.3132947	91.78949922	103.0960688	162.5131022
Cinp	1637.812925	1145.246076	1567.39721	954.8770508	941.8369663	1185.765754	1648.567751	1466.191786	913.8491348	1337.18521	1591.946806	1198.371125	1178.235883	1163.869537	1174.592324	1706.640564	1470.658717	1104.213976	1311.680104	808.0512582
Cip2a	542.1927667	660.9329981	679.0504232	158.5716402	179.3409608	857.3659451	753.7045685	1015.310252	95.9289147	436.0188671	638.7874881	187.3509786	315.5389545	400.0801532	326.0754764	1576.602266	697.0698358	193.1689461	199.9815311	130.9133323
Cipc	2366.109695	2531.383504	3869.657206	2918.637436	2673.486773	2184.189336	2204.444189	2177.790882	2833.689651	3262.404216	3431.976174	3543.634051	2917.056931	2655.077381	2732.908827	4001.592326	4678.859648	3477.04103	3152.503887	2926.364403
Cir1	1168.400989	769.2328921	458.5915872	417.112358	585.5304216	1054.626233	891.2569401	1046.177447	658.8801773	507.9301207	384.6786288	555.3015493	516.9467978	550.5235166	650.3494308	573.0653286	420.8547469	443.8775783	686.893085	463.8394792
Cirbp	3433.887522	5690.805179	2196.216506	3014.010234	2972.784271	7350.425262	6796.735729	5181.279243	4426.614524	2324.827112	1855.095111	2634.728628	2148.350329	2354.190654	2421.245526	2129.937646	2447.676278	2022.108968	1925.288032	4142.955543
Cisd1	2232.27112	1595.652177	2187.844651	1216.864978	1065.356568	1958.276715	2228.657528	1854.236529	1273.582565	1902.46228	2211.65102	1398.380953	1769.032224	1944.191158	1942.040683	3059.038867	1912.976122	1716.600635	1645.810737	1314.776139
Cisd2	2772.998501	2477.233557	2319.933912	2068.325742	2242.355854	2896.089594	2949.390741	3293.970719	2482.791779	1691.279864	2395.45308	2183.229648	1930.158498	1919.392801	2367.199867	3580.985692	2561.521686	2123.488415	2084.27956	1902.757572
Cisd3	1112.716327	864.8809293	872.5332835	975.5603083	795.751283	1052.422208	1223.0312	1024.12945	1017.351385	1247.978845	995.3433973	749.4039146	861.0185302	1200.24046	987.234039	1042.100019	869.7042664	850.7653585	985.0021996	1004.421257
Cish	0	34.91912471	2.790618178	180.4039675	198.3439765	5.510063915	20.09191946	28.66239581	162.8267105	66.44963945	17.07450833	145.9987356	83.91993471	85.96763623	111.6943621	8.968158507	11.19790901	104.119432	163.9600131	109.4706314
