NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Details ...	117	-0.5402235	-2.5150242	0.0	0.0	0.0	3556	tags=55%, list=23%, signal=71%	
REACTOME_NEUTROPHIL_DEGRANULATION	REACTOME_NEUTROPHIL_DEGRANULATION	Details ...	427	-0.44057518	-2.4262524	0.0	0.0	0.0	3741	tags=48%, list=24%, signal=62%	
WP_MICROGLIA_PATHOGEN_PHAGOCYTOSIS_PATHWAY	WP_MICROGLIA_PATHOGEN_PHAGOCYTOSIS_PATHWAY	Details ...	40	-0.6175608	-2.3640034	0.0	0.0	0.0	2719	tags=60%, list=18%, signal=73%	
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	Details ...	41	-0.60409606	-2.3026729	0.0	3.311353E-4	0.001	3529	tags=59%, list=23%, signal=76%	
WP_GLUTATHIONE_METABOLISM	WP_GLUTATHIONE_METABOLISM	Details ...	16	-0.7858437	-2.2893913	0.0	2.6490825E-4	0.001	2171	tags=75%, list=14%, signal=87%	
REACTOME_CELL_CELL_COMMUNICATION	REACTOME_CELL_CELL_COMMUNICATION	Details ...	63	-0.5367707	-2.281522	0.0	2.2075688E-4	0.001	3673	tags=54%, list=24%, signal=71%	
WP_GLUTATHIONE_AND_ONECARBON_METABOLISM	WP_GLUTATHIONE_AND_ONECARBON_METABOLISM	Details ...	27	-0.65223426	-2.258972	0.0	3.7865763E-4	0.002	3026	tags=63%, list=20%, signal=78%	
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	Details ...	143	-0.45822772	-2.209028	0.0	6.6635676E-4	0.004	3683	tags=45%, list=24%, signal=58%	
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	Details ...	38	-0.58956885	-2.1976008	0.0	0.0011832155	0.008	2614	tags=58%, list=17%, signal=70%	
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	Details ...	61	-0.52932554	-2.191483	0.0	0.0011971963	0.009	3528	tags=57%, list=23%, signal=74%	
REACTOME_METABOLISM_OF_CARBOHYDRATES	REACTOME_METABOLISM_OF_CARBOHYDRATES	Details ...	203	-0.4266991	-2.1687653	0.0	0.0019380846	0.016	5068	tags=57%, list=33%, signal=83%	
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Details ...	85	-0.48998243	-2.158545	0.0	0.0022250263	0.02	4109	tags=61%, list=27%, signal=83%	
WP_OXIDATIVE_STRESS_AND_REDOX_PATHWAY	WP_OXIDATIVE_STRESS_AND_REDOX_PATHWAY	Details ...	72	-0.49409598	-2.141564	0.0	0.0024662414	0.024	3887	tags=57%, list=25%, signal=76%	
WP_HEME_BIOSYNTHESIS	WP_HEME_BIOSYNTHESIS	Details ...	9	-0.82023495	-2.1363916	0.0	0.0027670169	0.029	2780	tags=100%, list=18%, signal=122%	
REACTOME_TRANSPORT_OF_SMALL_MOLECULES	REACTOME_TRANSPORT_OF_SMALL_MOLECULES	Details ...	459	-0.3812033	-2.1359582	0.0	0.002582549	0.029	3279	tags=37%, list=21%, signal=45%	
BIOCARTA_IL10_PATHWAY	BIOCARTA_IL10_PATHWAY	Details ...	11	-0.7798324	-2.0865934	0.0	0.0056057875	0.065	1959	tags=64%, list=13%, signal=73%	
REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM	REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM	Details ...	11	-0.7689247	-2.086243	0.0	0.005353154	0.066	3211	tags=91%, list=21%, signal=115%	
WP_PPAR_SIGNALING_PATHWAY	WP_PPAR_SIGNALING_PATHWAY	Details ...	42	-0.54318094	-2.075627	0.0	0.006330094	0.083	2057	tags=36%, list=13%, signal=41%	
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	Details ...	93	-0.46224535	-2.0754397	0.0	0.005996931	0.083	3529	tags=52%, list=23%, signal=67%	
WP_ONECARBON_METABOLISM	WP_ONECARBON_METABOLISM	Details ...	25	-0.6011828	-2.0704684	0.0018050541	0.0059640906	0.086	3286	tags=56%, list=21%, signal=71%	
REACTOME_RAC1_GTPASE_CYCLE	REACTOME_RAC1_GTPASE_CYCLE	Details ...	145	-0.42520273	-2.065631	0.0	0.005871141	0.089	4010	tags=48%, list=26%, signal=64%	
REACTOME_PHOSPHOLIPID_METABOLISM	REACTOME_PHOSPHOLIPID_METABOLISM	Details ...	158	-0.4174403	-2.0525887	0.0	0.006633078	0.102	4752	tags=49%, list=31%, signal=70%	
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	Details ...	48	-0.518377	-2.0524938	0.0	0.006344684	0.102	4586	tags=63%, list=30%, signal=89%	
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	Details ...	68	-0.475669	-2.0328865	0.0	0.008474443	0.135	3482	tags=40%, list=23%, signal=51%	
REACTOME_DAP12_INTERACTIONS	REACTOME_DAP12_INTERACTIONS	Details ...	45	-0.51534617	-2.026073	0.0	0.009261178	0.154	4545	tags=69%, list=29%, signal=97%	
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	Details ...	313	-0.37774086	-2.0197568	0.0	0.009625821	0.166	4466	tags=44%, list=29%, signal=61%	
WP_IL5_SIGNALING_PATHWAY	WP_IL5_SIGNALING_PATHWAY	Details ...	66	-0.47279993	-2.0159893	0.0	0.009763746	0.176	4148	tags=55%, list=27%, signal=74%	
REACTOME_ANTIMICROBIAL_PEPTIDES	REACTOME_ANTIMICROBIAL_PEPTIDES	Details ...	25	-0.5963522	-2.0086462	0.0	0.010185122	0.189	1929	tags=52%, list=13%, signal=59%	
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Details ...	72	-0.46785316	-2.0064156	0.0	0.010017896	0.192	3058	tags=46%, list=20%, signal=57%	
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	Details ...	193	-0.39442852	-2.0009403	0.0	0.01066772	0.211	3165	tags=37%, list=21%, signal=46%	
REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE	REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE	Details ...	8	-0.8147307	-2.0005789	0.0	0.010366723	0.211	2864	tags=100%, list=19%, signal=123%	
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	Details ...	18	-0.63319075	-1.9983239	0.0	0.010457922	0.217	3251	tags=61%, list=21%, signal=77%	
REACTOME_METABOLISM_OF_PORPHYRINS	REACTOME_METABOLISM_OF_PORPHYRINS	Details ...	18	-0.6413566	-1.9937375	0.0017574693	0.010706437	0.229	4228	tags=78%, list=27%, signal=107%	
BIOCARTA_VOBESITY_PATHWAY	BIOCARTA_VOBESITY_PATHWAY	Details ...	6	-0.9096205	-1.9896585	0.0	0.0109412	0.238	886	tags=83%, list=6%, signal=88%	
WP_KIT_RECEPTOR_SIGNALING_PATHWAY	WP_KIT_RECEPTOR_SIGNALING_PATHWAY	Details ...	63	-0.4765524	-1.9868318	0.0	0.011009181	0.246	4148	tags=52%, list=27%, signal=71%	
REACTOME_PD_1_SIGNALING	REACTOME_PD_1_SIGNALING	Details ...	21	-0.61788666	-1.9864864	0.0	0.010703371	0.246	4054	tags=67%, list=26%, signal=90%	
REACTOME_PARACETAMOL_ADME	REACTOME_PARACETAMOL_ADME	Details ...	14	-0.67508745	-1.9831122	0.0018315018	0.011026785	0.261	2167	tags=57%, list=14%, signal=66%	
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	Details ...	77	-0.45470747	-1.9770734	0.0	0.011439766	0.276	3612	tags=45%, list=23%, signal=59%	
WP_INTEGRINMEDIATED_CELL_ADHESION	WP_INTEGRINMEDIATED_CELL_ADHESION	Details ...	82	-0.4415728	-1.9751005	0.0	0.011418538	0.283	3119	tags=41%, list=20%, signal=52%	
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	Details ...	190	-0.38782182	-1.9605683	0.0	0.013319683	0.328	4752	tags=51%, list=31%, signal=73%	
REACTOME_ER_PHAGOSOME_PATHWAY	REACTOME_ER_PHAGOSOME_PATHWAY	Details ...	23	-0.5926407	-1.9604633	0.0018939395	0.012994813	0.328	3719	tags=61%, list=24%, signal=80%	
WP_PROSTAGLANDIN_SYNTHESIS_AND_REGULATION	WP_PROSTAGLANDIN_SYNTHESIS_AND_REGULATION	Details ...	20	-0.62452465	-1.9556545	0.0	0.013829665	0.351	2242	tags=40%, list=15%, signal=47%	
WP_ELONGATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS	WP_ELONGATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS	Details ...	11	-0.72998756	-1.9525604	0.0018248175	0.01394136	0.358	3595	tags=82%, list=23%, signal=107%	
REACTOME_GLUCOSE_METABOLISM	REACTOME_GLUCOSE_METABOLISM	Details ...	65	-0.46159944	-1.9479455	0.0	0.014571411	0.378	3178	tags=42%, list=21%, signal=52%	
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	Details ...	83	-0.44022778	-1.9433043	0.0	0.015045939	0.399	3513	tags=45%, list=23%, signal=57%	
WP_LUNG_FIBROSIS	WP_LUNG_FIBROSIS	Details ...	36	-0.51697564	-1.9417088	0.0017094017	0.01506695	0.406	3730	tags=53%, list=24%, signal=69%	
REACTOME_HEME_BIOSYNTHESIS	REACTOME_HEME_BIOSYNTHESIS	Details ...	12	-0.7059913	-1.939821	0.0	0.015031765	0.414	3182	tags=83%, list=21%, signal=105%	
WP_OMEGA9_FATTY_ACID_SYNTHESIS	WP_OMEGA9_FATTY_ACID_SYNTHESIS	Details ...	12	-0.6991689	-1.9384662	0.0	0.014943043	0.42	2033	tags=58%, list=13%, signal=67%	
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	Details ...	30	-0.5451985	-1.9371088	0.0	0.014910097	0.425	4977	tags=70%, list=32%, signal=103%	
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	Details ...	20	-0.61520785	-1.9365727	0.0	0.014664817	0.427	2491	tags=50%, list=16%, signal=60%	
REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN	REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN		12	-0.69595623	-1.9342021	0.0	0.014791588	0.438	2864	tags=75%, list=19%, signal=92%	
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	REACTOME_SIGNALING_BY_INSULIN_RECEPTOR		49	-0.48611555	-1.9332012	0.0	0.0146358125	0.443	2387	tags=35%, list=15%, signal=41%	
REACTOME_TRIGLYCERIDE_METABOLISM	REACTOME_TRIGLYCERIDE_METABOLISM		11	-0.7341109	-1.9323713	0.0018832391	0.014588067	0.447	734	tags=45%, list=5%, signal=48%	
REACTOME_BASIGIN_INTERACTIONS	REACTOME_BASIGIN_INTERACTIONS		19	-0.6293313	-1.930832	0.0017452007	0.014515733	0.452	3450	tags=63%, list=22%, signal=81%	
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY	REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY		14	-0.6698417	-1.9278901	0.0018903592	0.014853415	0.465	3719	tags=79%, list=24%, signal=103%	
REACTOME_CELL_JUNCTION_ORGANIZATION	REACTOME_CELL_JUNCTION_ORGANIZATION		46	-0.4946874	-1.9248959	0.0	0.015137199	0.478	3673	tags=50%, list=24%, signal=65%	
WP_FOCAL_ADHESION	WP_FOCAL_ADHESION		131	-0.40166327	-1.9246174	0.0	0.014894873	0.478	3535	tags=42%, list=23%, signal=54%	
REACTOME_RAC2_GTPASE_CYCLE	REACTOME_RAC2_GTPASE_CYCLE		77	-0.44323787	-1.9233787	0.0	0.014916432	0.482	3900	tags=45%, list=25%, signal=61%	
WP_TYROBP_CAUSAL_NETWORK_IN_MICROGLIA	WP_TYROBP_CAUSAL_NETWORK_IN_MICROGLIA		53	-0.47275534	-1.9221659	0.0	0.014934838	0.487	2884	tags=55%, list=19%, signal=67%	
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	REACTOME_CELL_CELL_JUNCTION_ORGANIZATION		30	-0.54407537	-1.9168282	0.0	0.015657026	0.512	3673	tags=60%, list=24%, signal=79%	
REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM	REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM		11	-0.7160141	-1.913809	0.0018518518	0.015900422	0.525	1330	tags=55%, list=9%, signal=60%	
WP_GLYCOLYSIS_AND_GLUCONEOGENESIS	WP_GLYCOLYSIS_AND_GLUCONEOGENESIS		39	-0.5056688	-1.9134241	0.0017889087	0.015839783	0.528	4974	tags=64%, list=32%, signal=94%	
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS		87	-0.42618752	-1.9103471	0.0	0.016161233	0.541	3927	tags=44%, list=25%, signal=58%	
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2		87	-0.42896304	-1.9088333	0.0	0.01626368	0.552	3535	tags=45%, list=23%, signal=58%	
REACTOME_INOSITOL_PHOSPHATE_METABOLISM	REACTOME_INOSITOL_PHOSPHATE_METABOLISM		37	-0.5113292	-1.9084433	0.0	0.016115524	0.555	4062	tags=51%, list=26%, signal=70%	
REACTOME_METABOLISM_OF_LIPIDS	REACTOME_METABOLISM_OF_LIPIDS		447	-0.34141204	-1.9076087	0.0	0.016053976	0.558	4752	tags=46%, list=31%, signal=64%	
WP_TYPE_II_INTERFERON_SIGNALING_IFNG	WP_TYPE_II_INTERFERON_SIGNALING_IFNG		30	-0.5316393	-1.8996155	0.0	0.017605215	0.594	3659	tags=57%, list=24%, signal=74%	
REACTOME_HEMOSTASIS	REACTOME_HEMOSTASIS		410	-0.34620026	-1.8982584	0.0	0.01764093	0.597	4312	tags=43%, list=28%, signal=58%	
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS		125	-0.40128824	-1.8977607	0.0	0.017521605	0.598	3058	tags=39%, list=20%, signal=49%	
WP_IL3_SIGNALING_PATHWAY	WP_IL3_SIGNALING_PATHWAY		94	-0.4157883	-1.8935539	0.0	0.018202737	0.616	4394	tags=51%, list=28%, signal=71%	
REACTOME_DEVELOPMENTAL_BIOLOGY	REACTOME_DEVELOPMENTAL_BIOLOGY		266	-0.35703477	-1.8884796	0.0	0.019075813	0.635	3967	tags=40%, list=26%, signal=53%	
WP_CHEMOKINE_SIGNALING_PATHWAY	WP_CHEMOKINE_SIGNALING_PATHWAY		139	-0.39210242	-1.8825488	0.0	0.020241262	0.664	3952	tags=45%, list=26%, signal=60%	
REACTOME_DECTIN_2_FAMILY	REACTOME_DECTIN_2_FAMILY		8	-0.7760997	-1.8820683	0.0	0.020073745	0.666	2045	tags=75%, list=13%, signal=86%	
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS		146	-0.38881603	-1.8708763	0.0	0.022510143	0.711	2524	tags=32%, list=16%, signal=38%	
REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS	REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS		12	-0.6706088	-1.8653392	0.0037383179	0.024059877	0.744	2679	tags=58%, list=17%, signal=71%	
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE		23	-0.5586234	-1.8562111	0.0036968577	0.026549293	0.784	3410	tags=52%, list=22%, signal=67%	
WP_ADIPOGENESIS_GENES	WP_ADIPOGENESIS_GENES		93	-0.41491896	-1.8548608	0.0	0.026604865	0.788	3966	tags=46%, list=26%, signal=62%	
REACTOME_HS_GAG_DEGRADATION	REACTOME_HS_GAG_DEGRADATION		15	-0.6253381	-1.8485199	0.0017985612	0.028268626	0.812	1630	tags=47%, list=11%, signal=52%	
REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE	REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE		17	-0.6027383	-1.8461322	0.0037243948	0.028640011	0.817	4054	tags=65%, list=26%, signal=88%	
WP_MATRIX_METALLOPROTEINASES	WP_MATRIX_METALLOPROTEINASES		12	-0.6771068	-1.8451427	0.0054347827	0.028514938	0.819	3209	tags=75%, list=21%, signal=95%	
WP_IL6_SIGNALING_PATHWAY	WP_IL6_SIGNALING_PATHWAY		95	-0.40746608	-1.8351153	0.0016313214	0.031532485	0.855	4100	tags=47%, list=27%, signal=64%	
REACTOME_SEMAPHORIN_INTERACTIONS	REACTOME_SEMAPHORIN_INTERACTIONS		43	-0.4746123	-1.8347399	0.0	0.03132957	0.857	2767	tags=42%, list=18%, signal=51%	
REACTOME_MET_RECEPTOR_ACTIVATION	REACTOME_MET_RECEPTOR_ACTIVATION		6	-0.8299681	-1.8273871	0.0018552876	0.033558305	0.877	308	tags=50%, list=2%, signal=51%	
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN		65	-0.43257138	-1.8271866	0.0	0.033253245	0.878	4703	tags=52%, list=31%, signal=75%	
BIOCARTA_FREE_PATHWAY	BIOCARTA_FREE_PATHWAY		8	-0.7479302	-1.8268284	0.0037453184	0.032988682	0.879	3866	tags=88%, list=25%, signal=117%	
REACTOME_HS_GAG_BIOSYNTHESIS	REACTOME_HS_GAG_BIOSYNTHESIS		16	-0.60697097	-1.8242075	0.0036036037	0.03359825	0.888	3018	tags=63%, list=20%, signal=78%	
BIOCARTA_COMP_PATHWAY	BIOCARTA_COMP_PATHWAY		9	-0.7154261	-1.8228053	0.003773585	0.033781923	0.893	4395	tags=100%, list=29%, signal=140%	
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS		19	-0.57342243	-1.8190641	0.0036363637	0.034904372	0.903	4752	tags=74%, list=31%, signal=106%	
REACTOME_SIGNALING_BY_VEGF	REACTOME_SIGNALING_BY_VEGF		92	-0.40671712	-1.8188815	0.0	0.03455696	0.903	3110	tags=38%, list=20%, signal=47%	
WP_ALPHA_6_BETA_4_INTEGRIN_SIGNALING_PATHWAY	WP_ALPHA_6_BETA_4_INTEGRIN_SIGNALING_PATHWAY		52	-0.45114225	-1.8131499	0.001776199	0.03689444	0.921	2806	tags=33%, list=18%, signal=40%	
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES		14	-0.62075406	-1.8064365	0.0018726592	0.03918246	0.936	3528	tags=57%, list=23%, signal=74%	
REACTOME_GPCR_LIGAND_BINDING	REACTOME_GPCR_LIGAND_BINDING		151	-0.36685348	-1.8063796	0.0	0.038756564	0.936	3058	tags=37%, list=20%, signal=46%	
BIOCARTA_NFKB_PATHWAY	BIOCARTA_NFKB_PATHWAY		20	-0.56239	-1.8055127	0.007561437	0.038785733	0.937	3158	tags=55%, list=20%, signal=69%	
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES		34	-0.49243397	-1.8046395	0.0018018018	0.03867186	0.939	4829	tags=59%, list=31%, signal=85%	
WP_GLYCEROLIPIDS_AND_GLYCEROPHOSPHOLIPIDS	WP_GLYCEROLIPIDS_AND_GLYCEROPHOSPHOLIPIDS		21	-0.55152416	-1.8042406	0.008976661	0.038447965	0.939	4637	tags=71%, list=30%, signal=102%	
REACTOME_REPRESSION_OF_WNT_TARGET_GENES	REACTOME_REPRESSION_OF_WNT_TARGET_GENES		9	-0.69601965	-1.8028682	0.0074074073	0.038561806	0.942	3840	tags=78%, list=25%, signal=104%	
BIOCARTA_TCRA_PATHWAY	BIOCARTA_TCRA_PATHWAY		9	-0.70128286	-1.8020539	0.0036563072	0.03850793	0.946	4054	tags=89%, list=26%, signal=121%	
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION		21	-0.5559184	-1.8000864	0.0019193857	0.038946398	0.949	1795	tags=43%, list=12%, signal=48%	
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION		237	-0.3442355	-1.8000491	0.0	0.03860714	0.949	4811	tags=47%, list=31%, signal=67%	
REACTOME_SIGNALING_BY_GPCR	REACTOME_SIGNALING_BY_GPCR		316	-0.33737707	-1.7994418	0.0	0.038463604	0.95	4836	tags=49%, list=31%, signal=70%	
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE		28	-0.5197331	-1.7988893	0.005319149	0.03833641	0.95	4585	tags=68%, list=30%, signal=96%	
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE	REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE		29	-0.5081009	-1.7983685	0.0054644807	0.03816902	0.952	1750	tags=38%, list=11%, signal=43%	
REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS	REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS		10	-0.70167434	-1.7947686	0.007952286	0.039372385	0.958	2977	tags=60%, list=19%, signal=74%	
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING		13	-0.63027704	-1.7945975	0.00907441	0.03904505	0.958	2885	tags=77%, list=19%, signal=95%	
REACTOME_RHO_GTPASE_CYCLE	REACTOME_RHO_GTPASE_CYCLE		369	-0.3294773	-1.7919388	0.0	0.039845556	0.96	4010	tags=37%, list=26%, signal=49%	
WP_FOLIC_ACID_NETWORK	WP_FOLIC_ACID_NETWORK		17	-0.5962175	-1.7893218	0.0018248175	0.04071196	0.967	3548	tags=71%, list=23%, signal=92%	
WP_EGFR1_SIGNALING_PATHWAY	WP_EGFR1_SIGNALING_PATHWAY		158	-0.3665366	-1.7853532	0.0	0.042092953	0.971	4163	tags=44%, list=27%, signal=59%	
WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS	WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS		47	-0.45187426	-1.7845279	0.0017064846	0.04201209	0.972	2334	tags=36%, list=15%, signal=42%	
REACTOME_RET_SIGNALING	REACTOME_RET_SIGNALING		30	-0.50044286	-1.7822369	0.005376344	0.042809296	0.974	2334	tags=37%, list=15%, signal=43%	
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES		20	-0.54571927	-1.7777865	0.001858736	0.04442369	0.981	2885	tags=50%, list=19%, signal=61%	
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES		17	-0.5876063	-1.777393	0.0036630037	0.044240616	0.981	4586	tags=76%, list=30%, signal=109%	
REACTOME_INTERLEUKIN_10_SIGNALING	REACTOME_INTERLEUKIN_10_SIGNALING		5	-0.87403977	-1.7749206	0.0	0.045016315	0.984	1663	tags=80%, list=11%, signal=90%	
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS		20	-0.55574167	-1.7723396	0.005263158	0.04593107	0.985	4054	tags=55%, list=26%, signal=75%	
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	REACTOME_TRIGLYCERIDE_BIOSYNTHESIS		8	-0.7386559	-1.769578	0.0059405942	0.0467458	0.986	512	tags=50%, list=3%, signal=52%	
REACTOME_COLLAGEN_FORMATION	REACTOME_COLLAGEN_FORMATION		26	-0.51125556	-1.7675222	0.0036697248	0.047150753	0.99	3165	tags=50%, list=21%, signal=63%	
REACTOME_METAL_ION_SLC_TRANSPORTERS	REACTOME_METAL_ION_SLC_TRANSPORTERS		16	-0.5817231	-1.7629309	0.0055452865	0.04883124	0.99	3125	tags=63%, list=20%, signal=78%	
REACTOME_CDC42_GTPASE_CYCLE	REACTOME_CDC42_GTPASE_CYCLE		74	-0.4117836	-1.7628057	0.0016366612	0.04847054	0.99	4597	tags=51%, list=30%, signal=73%	
WP_GPCRS_NONODORANT	WP_GPCRS_NONODORANT		105	-0.38072088	-1.7597024	0.0017094017	0.04929155	0.99	5315	tags=55%, list=34%, signal=84%	
