NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_HEME_SIGNALING	REACTOME_HEME_SIGNALING		10	-0.5280402	-1.3732281	0.11614173	0.2638966	1.0	965	tags=40%, list=6%, signal=43%	
WP_TRYPTOPHAN_METABOLISM	WP_TRYPTOPHAN_METABOLISM		26	-0.39232805	-1.3723063	0.09541985	0.264457	1.0	4602	tags=54%, list=30%, signal=77%	
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION		103	-0.29416493	-1.370668	0.028368793	0.26598945	1.0	3444	tags=28%, list=22%, signal=36%	
WP_GPCRS_ODORANT	WP_GPCRS_ODORANT		43	-0.34982002	-1.3685981	0.08183633	0.2682323	1.0	4531	tags=49%, list=29%, signal=69%	
REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES	REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES		8	-0.5444526	-1.3683405	0.11111111	0.26786694	1.0	4420	tags=50%, list=29%, signal=70%	
REACTOME_INTERLEUKIN_21_SIGNALING	REACTOME_INTERLEUKIN_21_SIGNALING		5	-0.65257776	-1.3675692	0.10891089	0.26817545	1.0	4209	tags=60%, list=27%, signal=83%	
WP_ECTODYSPLASIN_A_SIGNALING_IN_HAIR_FOLLICLE_DEVELOPMENT	WP_ECTODYSPLASIN_A_SIGNALING_IN_HAIR_FOLLICLE_DEVELOPMENT		7	-0.5840866	-1.3648934	0.13157895	0.27112082	1.0	3940	tags=71%, list=26%, signal=96%	
WP_ADIPOGENESIS_GENES	WP_ADIPOGENESIS_GENES		93	-0.29695278	-1.3646029	0.04553734	0.27076337	1.0	4569	tags=44%, list=30%, signal=62%	
REACTOME_DRUG_ADME	REACTOME_DRUG_ADME		47	-0.34313598	-1.3641636	0.06311637	0.27065098	1.0	3046	tags=32%, list=20%, signal=40%	
WP_MACROPHAGE_MARKERS	WP_MACROPHAGE_MARKERS		9	-0.54205334	-1.362778	0.13	0.27186754	1.0	3571	tags=56%, list=23%, signal=72%	
BIOCARTA_PLATELETAPP_PATHWAY	BIOCARTA_PLATELETAPP_PATHWAY		5	-0.65917665	-1.3625282	0.13535354	0.27146277	1.0	4271	tags=60%, list=28%, signal=83%	
BIOCARTA_TH1TH2_PATHWAY	BIOCARTA_TH1TH2_PATHWAY		17	-0.44123453	-1.3601921	0.11500975	0.2741416	1.0	5182	tags=65%, list=34%, signal=97%	
BIOCARTA_NEUTROPHIL_PATHWAY	BIOCARTA_NEUTROPHIL_PATHWAY		8	-0.5545005	-1.3572747	0.1290944	0.27744088	1.0	3288	tags=75%, list=21%, signal=95%	
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING		66	-0.31068876	-1.3571966	0.070143886	0.27678475	1.0	3311	tags=30%, list=21%, signal=38%	
REACTOME_RND1_GTPASE_CYCLE	REACTOME_RND1_GTPASE_CYCLE		38	-0.34971383	-1.3569403	0.07539683	0.27637237	1.0	5031	tags=50%, list=33%, signal=74%	
REACTOME_INTERLEUKIN_10_SIGNALING	REACTOME_INTERLEUKIN_10_SIGNALING		5	-0.6519669	-1.3559998	0.12277228	0.2769082	1.0	2246	tags=60%, list=15%, signal=70%	
BIOCARTA_NPP1_PATHWAY	BIOCARTA_NPP1_PATHWAY		5	-0.6477122	-1.3550224	0.137577	0.27759963	1.0	1105	tags=40%, list=7%, signal=43%	
REACTOME_SIGNALING_BY_ACTIVIN	REACTOME_SIGNALING_BY_ACTIVIN		9	-0.53751427	-1.3532178	0.1257485	0.27959737	1.0	5725	tags=67%, list=37%, signal=106%	
WP_OXIDATIVE_STRESS_RESPONSE	WP_OXIDATIVE_STRESS_RESPONSE		24	-0.40293133	-1.350076	0.09885932	0.28345457	1.0	1759	tags=25%, list=11%, signal=28%	
REACTOME_PI_3K_CASCADE_FGFR3	REACTOME_PI_3K_CASCADE_FGFR3		8	-0.5383718	-1.3484981	0.13562752	0.2849416	1.0	1621	tags=38%, list=11%, signal=42%	
REACTOME_CS_DS_DEGRADATION	REACTOME_CS_DS_DEGRADATION		8	-0.5480477	-1.347099	0.14068441	0.2861111	1.0	2805	tags=38%, list=18%, signal=46%	
REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA	REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA		8	-0.5487111	-1.3464487	0.14836223	0.28628975	1.0	1638	tags=38%, list=11%, signal=42%	
REACTOME_ARACHIDONIC_ACID_METABOLISM	REACTOME_ARACHIDONIC_ACID_METABOLISM		27	-0.37918627	-1.3460076	0.108481266	0.28617415	1.0	5751	tags=63%, list=37%, signal=100%	
