NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN		18	0.32695732	1.009147	0.44190872	0.7719124	1.0	3937	tags=44%, list=26%, signal=60%	
REACTOME_REGULATION_OF_IFNG_SIGNALING	REACTOME_REGULATION_OF_IFNG_SIGNALING		9	0.39239693	1.0088916	0.44512194	0.77014005	1.0	3115	tags=33%, list=20%, signal=42%	
REACTOME_STABILIZATION_OF_P53	REACTOME_STABILIZATION_OF_P53		55	0.23805776	1.0043925	0.41701245	0.77934843	1.0	5741	tags=44%, list=37%, signal=69%	
REACTOME_DEADENYLATION_OF_MRNA	REACTOME_DEADENYLATION_OF_MRNA		23	0.2927126	1.0038828	0.43661973	0.7782823	1.0	3937	tags=43%, list=26%, signal=58%	
BIOCARTA_IRES_PATHWAY	BIOCARTA_IRES_PATHWAY		6	0.44238833	0.9998857	0.47758284	0.786203	1.0	3786	tags=67%, list=25%, signal=88%	
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS		13	0.35275233	0.99985135	0.44444445	0.7839007	1.0	3579	tags=54%, list=23%, signal=70%	
WP_SEROTONIN_AND_ANXIETY	WP_SEROTONIN_AND_ANXIETY		8	0.41294703	0.99959344	0.4781746	0.7821387	1.0	4220	tags=50%, list=27%, signal=69%	
BIOCARTA_ASBCELL_PATHWAY	BIOCARTA_ASBCELL_PATHWAY		9	0.3872846	0.9988751	0.4547325	0.7815937	1.0	727	tags=22%, list=5%, signal=23%	
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42	REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42		16	0.32469136	0.99797684	0.45759368	0.78154653	1.0	6139	tags=63%, list=40%, signal=104%	
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS		64	0.2283579	0.9970218	0.4515464	0.7815527	1.0	4056	tags=31%, list=26%, signal=42%	
REACTOME_UBIQUITIN_MEDIATED_DEGRADATION_OF_PHOSPHORYLATED_CDC25A	REACTOME_UBIQUITIN_MEDIATED_DEGRADATION_OF_PHOSPHORYLATED_CDC25A		51	0.23609175	0.99675393	0.4859611	0.7798713	1.0	5741	tags=45%, list=37%, signal=72%	
BIOCARTA_P35ALZHEIMERS_PATHWAY	BIOCARTA_P35ALZHEIMERS_PATHWAY		6	0.44389307	0.99300444	0.47244096	0.7870827	1.0	292	tags=17%, list=2%, signal=17%	
REACTOME_G_PROTEIN_ACTIVATION	REACTOME_G_PROTEIN_ACTIVATION		18	0.31322324	0.987307	0.47991967	0.79901826	1.0	5915	tags=61%, list=38%, signal=99%	
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY	REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY		65	0.22581962	0.98437774	0.47022587	0.804077	1.0	5058	tags=37%, list=33%, signal=55%	
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER	REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER		27	0.27148086	0.9833291	0.4696017	0.8043741	1.0	4062	tags=41%, list=26%, signal=55%	
BIOCARTA_LIS1_PATHWAY	BIOCARTA_LIS1_PATHWAY		13	0.33887643	0.9818625	0.46106556	0.80566	1.0	3295	tags=31%, list=21%, signal=39%	
WP_NODLIKE_RECEPTOR_NLR_SIGNALING_PATHWAY	WP_NODLIKE_RECEPTOR_NLR_SIGNALING_PATHWAY		8	0.39245564	0.9791067	0.48559672	0.8102396	1.0	4449	tags=38%, list=29%, signal=53%	
REACTOME_DEGRADATION_OF_DVL	REACTOME_DEGRADATION_OF_DVL		54	0.22966692	0.9783095	0.5052411	0.80982655	1.0	5741	tags=44%, list=37%, signal=71%	
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES		84	0.21149427	0.9738128	0.53556484	0.8189134	1.0	3398	tags=26%, list=22%, signal=33%	
BIOCARTA_ACTINY_PATHWAY	BIOCARTA_ACTINY_PATHWAY		6	0.43989018	0.9668562	0.5058594	0.8342319	1.0	667	tags=17%, list=4%, signal=17%	
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE		16	0.3172649	0.96668786	0.4989899	0.8321861	1.0	4758	tags=44%, list=31%, signal=63%	
REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT	REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT		5	0.45466268	0.9659738	0.48565573	0.8316149	1.0	5891	tags=60%, list=38%, signal=97%	
WP_APOPTOSIS_MODULATION_BY_HSP70	WP_APOPTOSIS_MODULATION_BY_HSP70		15	0.32004225	0.9637952	0.5058594	0.8346071	1.0	1377	tags=20%, list=9%, signal=22%	
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL		11	0.34886208	0.96297836	0.5059289	0.834341	1.0	497	tags=18%, list=3%, signal=19%	
REACTOME_PTEN_REGULATION	REACTOME_PTEN_REGULATION		93	0.20839342	0.9606857	0.51898736	0.8379513	1.0	4056	tags=29%, list=26%, signal=39%	
REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION	REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION		12	0.3402525	0.9598029	0.5098425	0.83777523	1.0	2410	tags=25%, list=16%, signal=30%	
BIOCARTA_CTCF_PATHWAY	BIOCARTA_CTCF_PATHWAY		22	0.2851358	0.95953554	0.53593427	0.83602226	1.0	5143	tags=45%, list=33%, signal=68%	
WP_TRANSLATION_FACTORS	WP_TRANSLATION_FACTORS		45	0.23797269	0.957545	0.5181237	0.8386466	1.0	3786	tags=31%, list=25%, signal=41%	
REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX	REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX		32	0.25807136	0.95337325	0.50509167	0.8469211	1.0	4962	tags=44%, list=32%, signal=64%	
REACTOME_GLUCURONIDATION	REACTOME_GLUCURONIDATION		5	0.45237908	0.95306873	0.51458335	0.84531134	1.0	2944	tags=60%, list=19%, signal=74%	
REACTOME_LAGGING_STRAND_SYNTHESIS	REACTOME_LAGGING_STRAND_SYNTHESIS		20	0.28955117	0.9502781	0.5390782	0.8499569	1.0	3013	tags=25%, list=20%, signal=31%	
BIOCARTA_RAB_PATHWAY	BIOCARTA_RAB_PATHWAY		10	0.35812557	0.9467404	0.53629035	0.8565954	1.0	9899	tags=100%, list=64%, signal=279%	
REACTOME_EXTENSION_OF_TELOMERES	REACTOME_EXTENSION_OF_TELOMERES		47	0.22950888	0.9442119	0.5562372	0.8609312	1.0	3088	tags=23%, list=20%, signal=29%	
BIOCARTA_EIF2_PATHWAY	BIOCARTA_EIF2_PATHWAY		9	0.36968586	0.9438807	0.5070707	0.8594369	1.0	2414	tags=33%, list=16%, signal=39%	
REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS	REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS		5	0.44546807	0.9385851	0.53601694	0.87035954	1.0	8551	tags=100%, list=55%, signal=224%	
REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY	REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY		21	0.2865592	0.93772054	0.572327	0.86996454	1.0	3413	tags=33%, list=22%, signal=43%	
REACTOME_MISMATCH_REPAIR	REACTOME_MISMATCH_REPAIR		15	0.31528533	0.93658173	0.5065789	0.8704762	1.0	2426	tags=20%, list=16%, signal=24%	
REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION	REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION		17	0.29807618	0.93648714	0.55467194	0.8683372	1.0	5891	tags=65%, list=38%, signal=105%	
REACTOME_DEGRADATION_OF_AXIN	REACTOME_DEGRADATION_OF_AXIN		53	0.222188	0.9349374	0.57019436	0.8697641	1.0	5741	tags=45%, list=37%, signal=72%	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2		62	0.21579665	0.93490845	0.5462012	0.86745524	1.0	5394	tags=39%, list=35%, signal=59%	
REACTOME_REGULATION_OF_TP53_DEGRADATION	REACTOME_REGULATION_OF_TP53_DEGRADATION		35	0.24853827	0.9290294	0.5655914	0.8793656	1.0	6375	tags=54%, list=41%, signal=92%	
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES	REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES		37	0.24245358	0.9247559	0.56837606	0.8877197	1.0	3734	tags=32%, list=24%, signal=43%	
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS		147	0.18199152	0.92172647	0.64668095	0.893037	1.0	4083	tags=29%, list=26%, signal=39%	
REACTOME_FOXO_MEDIATED_TRANSCRIPTION	REACTOME_FOXO_MEDIATED_TRANSCRIPTION		19	0.28047004	0.92169005	0.5803758	0.89068997	1.0	4130	tags=42%, list=27%, signal=57%	
REACTOME_CA2_PATHWAY	REACTOME_CA2_PATHWAY		33	0.24664542	0.91850674	0.59713703	0.8960292	1.0	3362	tags=33%, list=22%, signal=43%	
REACTOME_PYRUVATE_METABOLISM	REACTOME_PYRUVATE_METABOLISM		39	0.23643821	0.91769636	0.596603	0.89561373	1.0	2225	tags=23%, list=14%, signal=27%	
REACTOME_RECEPTOR_MEDIATED_MITOPHAGY	REACTOME_RECEPTOR_MEDIATED_MITOPHAGY		11	0.33387905	0.91691655	0.5589431	0.89516133	1.0	2335	tags=27%, list=15%, signal=32%	
REACTOME_REGULATION_OF_NF_KAPPA_B_SIGNALING	REACTOME_REGULATION_OF_NF_KAPPA_B_SIGNALING		17	0.30043736	0.9163745	0.5394191	0.89405054	1.0	2278	tags=29%, list=15%, signal=34%	
WP_COMPREHENSIVE_IL17A_SIGNALING	WP_COMPREHENSIVE_IL17A_SIGNALING		82	0.19874084	0.91272753	0.6157205	0.900525	1.0	2752	tags=23%, list=18%, signal=28%	
BIOCARTA_GABA_PATHWAY	BIOCARTA_GABA_PATHWAY		6	0.4116922	0.9125443	0.5828343	0.89852345	1.0	9072	tags=100%, list=59%, signal=243%	
REACTOME_PTK6_REGULATES_CELL_CYCLE	REACTOME_PTK6_REGULATES_CELL_CYCLE		5	0.43885094	0.91128373	0.58185405	0.899196	1.0	110	tags=20%, list=1%, signal=20%	
REACTOME_SIGNALING_BY_ERBB2	REACTOME_SIGNALING_BY_ERBB2		39	0.23296823	0.9095779	0.6188437	0.9011443	1.0	1284	tags=15%, list=8%, signal=17%	
WP_CHOLESTEROL_BIOSYNTHESIS	WP_CHOLESTEROL_BIOSYNTHESIS		15	0.31532842	0.9095603	0.5974843	0.8987724	1.0	867	tags=20%, list=6%, signal=21%	
REACTOME_STRIATED_MUSCLE_CONTRACTION	REACTOME_STRIATED_MUSCLE_CONTRACTION		17	0.29603013	0.90859747	0.5991903	0.8988033	1.0	3751	tags=41%, list=24%, signal=54%	
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY	REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY		41	0.22847818	0.9049161	0.5944882	0.9053454	1.0	2232	tags=20%, list=14%, signal=23%	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS		33	0.24084361	0.9022831	0.61904764	0.909321	1.0	3892	tags=30%, list=25%, signal=40%	
REACTOME_NEGATIVE_REGULATION_OF_FLT3	REACTOME_NEGATIVE_REGULATION_OF_FLT3		15	0.30370855	0.8980695	0.5790554	0.91704273	1.0	3844	tags=33%, list=25%, signal=44%	
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING		121	0.17981423	0.89468765	0.6915114	0.92260325	1.0	5088	tags=36%, list=33%, signal=54%	
REACTOME_SIGNALING_BY_FGFR2	REACTOME_SIGNALING_BY_FGFR2		47	0.21796004	0.89277995	0.65762	0.9246105	1.0	4676	tags=36%, list=30%, signal=52%	
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION		45	0.2172818	0.89245474	0.63092786	0.9229876	1.0	3012	tags=24%, list=20%, signal=30%	
REACTOME_REGULATION_OF_RAS_BY_GAPS	REACTOME_REGULATION_OF_RAS_BY_GAPS		64	0.20452584	0.8911667	0.672165	0.9236317	1.0	5741	tags=45%, list=37%, signal=72%	
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS	REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS		38	0.22712651	0.8910367	0.6459227	0.9215453	1.0	3892	tags=29%, list=25%, signal=39%	
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS		63	0.20691559	0.88936466	0.6809816	0.92308986	1.0	5058	tags=37%, list=33%, signal=54%	
REACTOME_METABOLISM_OF_COFACTORS	REACTOME_METABOLISM_OF_COFACTORS		25	0.254043	0.88380873	0.6189516	0.9340866	1.0	1478	tags=16%, list=10%, signal=18%	
REACTOME_RAF_ACTIVATION	REACTOME_RAF_ACTIVATION		33	0.23518768	0.8820346	0.6487603	0.9358672	1.0	3475	tags=30%, list=23%, signal=39%	
WP_PTF1A_RELATED_REGULATORY_PATHWAY	WP_PTF1A_RELATED_REGULATORY_PATHWAY		7	0.36387435	0.8809083	0.61689585	0.9359932	1.0	4648	tags=71%, list=30%, signal=102%	
BIOCARTA_BCELLSURVIVAL_PATHWAY	BIOCARTA_BCELLSURVIVAL_PATHWAY		16	0.28346136	0.8805146	0.6003937	0.934468	1.0	4167	tags=38%, list=27%, signal=51%	
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND	REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND		45	0.2162962	0.8777189	0.68303573	0.9384812	1.0	3608	tags=29%, list=23%, signal=38%	
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION	REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION		24	0.25520453	0.877282	0.64	0.9370738	1.0	3362	tags=29%, list=22%, signal=37%	
REACTOME_MTORC1_MEDIATED_SIGNALLING	REACTOME_MTORC1_MEDIATED_SIGNALLING		24	0.255918	0.87660456	0.63870966	0.9362367	1.0	4039	tags=42%, list=26%, signal=56%	
REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS	REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS		24	0.25929108	0.8732909	0.6741803	0.94151473	1.0	3865	tags=33%, list=25%, signal=44%	
BIOCARTA_ATM_PATHWAY	BIOCARTA_ATM_PATHWAY		19	0.26878634	0.8655979	0.6646943	0.956599	1.0	4916	tags=47%, list=32%, signal=69%	
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA		21	0.25897676	0.86478966	0.6859504	0.95605946	1.0	5915	tags=52%, list=38%, signal=85%	
BIOCARTA_DREAM_PATHWAY	BIOCARTA_DREAM_PATHWAY		10	0.3251578	0.86437863	0.628692	0.95459896	1.0	2925	tags=40%, list=19%, signal=49%	
REACTOME_INTERLEUKIN_17_SIGNALING	REACTOME_INTERLEUKIN_17_SIGNALING		58	0.2033228	0.8633313	0.72888887	0.9545654	1.0	3446	tags=28%, list=22%, signal=35%	
REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE	REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE		25	0.2527615	0.8632571	0.6736402	0.95235026	1.0	3013	tags=24%, list=20%, signal=30%	
BIOCARTA_GLEEVEC_PATHWAY	BIOCARTA_GLEEVEC_PATHWAY		23	0.25771496	0.86315876	0.67611337	0.9501855	1.0	5148	tags=48%, list=33%, signal=72%	
REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING	REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING		5	0.40949422	0.86257493	0.61538464	0.9490529	1.0	517	tags=20%, list=3%, signal=21%	
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY	REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY		54	0.20383334	0.8551861	0.7430998	0.9630869	1.0	5741	tags=43%, list=37%, signal=68%	
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND	REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND		15	0.28356698	0.8533521	0.6855346	0.9646807	1.0	2410	tags=20%, list=16%, signal=24%	
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING		15	0.28363815	0.8531253	0.6502058	0.9628148	1.0	2225	tags=27%, list=14%, signal=31%	
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION	REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION		12	0.3025102	0.8504022	0.61585367	0.96634483	1.0	4693	tags=50%, list=30%, signal=72%	
REACTOME_HEDGEHOG_ON_STATE	REACTOME_HEDGEHOG_ON_STATE		71	0.19314864	0.85031843	0.75883573	0.9641562	1.0	5741	tags=45%, list=37%, signal=71%	
REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS	REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS		6	0.37629172	0.84989977	0.61077845	0.96269464	1.0	1478	tags=33%, list=10%, signal=37%	
REACTOME_KEAP1_NFE2L2_PATHWAY	REACTOME_KEAP1_NFE2L2_PATHWAY		76	0.18661934	0.8481973	0.77301925	0.9639142	1.0	5058	tags=37%, list=33%, signal=55%	
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING	REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING		7	0.35589623	0.8476642	0.6591376	0.9627614	1.0	5299	tags=57%, list=34%, signal=87%	
REACTOME_SIGNALING_BY_HIPPO	REACTOME_SIGNALING_BY_HIPPO		16	0.28084484	0.84624374	0.67142856	0.96338713	1.0	3240	tags=31%, list=21%, signal=40%	
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES	REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES		7	0.3652585	0.8457005	0.6359918	0.9622431	1.0	9788	tags=100%, list=63%, signal=274%	
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING	REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING		7	0.35374656	0.8393167	0.64081633	0.9732491	1.0	5299	tags=57%, list=34%, signal=87%	
REACTOME_PDH_COMPLEX_SYNTHESIZES_ACETYL_COA_FROM_PYR	REACTOME_PDH_COMPLEX_SYNTHESIZES_ACETYL_COA_FROM_PYR		5	0.3956401	0.8362027	0.6594912	0.9774321	1.0	9319	tags=100%, list=60%, signal=253%	
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY	REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY		62	0.19019818	0.8340518	0.7828685	0.9795775	1.0	3244	tags=26%, list=21%, signal=33%	
REACTOME_PROTEIN_METHYLATION	REACTOME_PROTEIN_METHYLATION		19	0.26544413	0.83403325	0.68308353	0.97725433	1.0	2523	tags=26%, list=16%, signal=31%	
BIOCARTA_CCR5_PATHWAY	BIOCARTA_CCR5_PATHWAY		14	0.27738962	0.831754	0.6706827	0.97971016	1.0	4693	tags=50%, list=30%, signal=72%	
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING		23	0.2441956	0.8300542	0.72141373	0.980791	1.0	5915	tags=61%, list=38%, signal=99%	
WP_MAPK_SIGNALING_PATHWAY	WP_MAPK_SIGNALING_PATHWAY		140	0.16512838	0.82964474	0.8543478	0.9792671	1.0	1825	tags=14%, list=12%, signal=15%	
REACTOME_SIGNALING_BY_ERBB4	REACTOME_SIGNALING_BY_ERBB4		28	0.2319067	0.8278271	0.70528454	0.9805699	1.0	3706	tags=29%, list=24%, signal=38%	
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	REACTOME_AQUAPORIN_MEDIATED_TRANSPORT		26	0.23387904	0.82651836	0.7416667	0.9809735	1.0	3865	tags=31%, list=25%, signal=41%	
WP_NONHOMOLOGOUS_END_JOINING	WP_NONHOMOLOGOUS_END_JOINING		7	0.34577176	0.8258198	0.6969697	0.97998714	1.0	4916	tags=71%, list=32%, signal=105%	
BIOCARTA_PML_PATHWAY	BIOCARTA_PML_PATHWAY		17	0.26744658	0.82234424	0.7345679	0.98454946	1.0	2208	tags=24%, list=14%, signal=27%	
REACTOME_POLYMERASE_SWITCHING	REACTOME_POLYMERASE_SWITCHING		14	0.2738165	0.8197682	0.6967742	0.98744863	1.0	4886	tags=43%, list=32%, signal=63%	
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION	REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION		26	0.23459212	0.8174973	0.73947895	0.98963255	1.0	3649	tags=31%, list=24%, signal=40%	
WP_BMP_SIGNALING_PATHWAY_IN_EYELID_DEVELOPMENT	WP_BMP_SIGNALING_PATHWAY_IN_EYELID_DEVELOPMENT		9	0.31533307	0.8167634	0.6888889	0.9887597	1.0	3783	tags=44%, list=25%, signal=59%	
BIOCARTA_EIF_PATHWAY	BIOCARTA_EIF_PATHWAY		9	0.32257706	0.8162124	0.71428573	0.98754317	1.0	3786	tags=56%, list=25%, signal=74%	
REACTOME_P2Y_RECEPTORS	REACTOME_P2Y_RECEPTORS		8	0.3273303	0.81542486	0.696281	0.9868736	1.0	2514	tags=25%, list=16%, signal=30%	
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS	REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS		9	0.32232928	0.815005	0.70669293	0.98536885	1.0	3961	tags=44%, list=26%, signal=60%	
REACTOME_SIGNALING_BY_ROBO_RECEPTORS	REACTOME_SIGNALING_BY_ROBO_RECEPTORS		18	0.25651196	0.8146245	0.71784234	0.9838118	1.0	2391	tags=28%, list=16%, signal=33%	
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING	REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING		8	0.33708292	0.81446505	0.71153843	0.98183227	1.0	4676	tags=50%, list=30%, signal=72%	
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE		6	0.36837637	0.8118918	0.6995885	0.9845873	1.0	43	tags=17%, list=0%, signal=17%	
BIOCARTA_RNA_PATHWAY	BIOCARTA_RNA_PATHWAY		9	0.31963548	0.8103887	0.69455254	0.9851175	1.0	2386	tags=33%, list=15%, signal=39%	
REACTOME_DEUBIQUITINATION	REACTOME_DEUBIQUITINATION		236	0.14828755	0.8091901	0.9496567	0.98496526	1.0	4791	tags=32%, list=31%, signal=45%	
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1		10	0.30205092	0.80839926	0.69411767	0.98406595	1.0	10763	tags=100%, list=70%, signal=331%	
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS	REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS		110	0.1664198	0.80724794	0.86622804	0.9838688	1.0	4056	tags=28%, list=26%, signal=38%	
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX	REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX		78	0.1793247	0.8070657	0.83935744	0.9819204	1.0	5058	tags=37%, list=33%, signal=55%	
REACTOME_P38MAPK_EVENTS	REACTOME_P38MAPK_EVENTS		7	0.34560835	0.8044222	0.7134503	0.9845405	1.0	359	tags=14%, list=2%, signal=15%	
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION		29	0.22103941	0.80136156	0.7995781	0.987801	1.0	3012	tags=21%, list=20%, signal=26%	
REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE	REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE		16	0.26510724	0.8013073	0.75641024	0.98564124	1.0	679	tags=19%, list=4%, signal=20%	
BIOCARTA_CACAM_PATHWAY	BIOCARTA_CACAM_PATHWAY		6	0.35047138	0.80081135	0.73109245	0.98436123	1.0	4693	tags=50%, list=30%, signal=72%	
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA		33	0.2159698	0.80010486	0.7815126	0.9833407	1.0	2278	tags=21%, list=15%, signal=25%	
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES	REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES		32	0.21413372	0.79374886	0.80039525	0.9922776	1.0	4241	tags=34%, list=28%, signal=47%	
