NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION	REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION		7	0.39270374	0.90405995	0.58691204	1.0	1.0	1494	tags=29%, list=10%, signal=32%	
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	REACTOME_INWARDLY_RECTIFYING_K_CHANNELS		18	0.29582933	0.9034851	0.57872343	1.0	1.0	1002	tags=17%, list=6%, signal=18%	
REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ	REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ		12	0.3373058	0.9030313	0.59006214	1.0	1.0	3141	tags=33%, list=20%, signal=42%	
REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING	REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING		11	0.3444333	0.90254414	0.5893617	1.0	1.0	1319	tags=27%, list=9%, signal=30%	
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER	REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER		27	0.2638979	0.90248924	0.6082251	1.0	1.0	1120	tags=11%, list=7%, signal=12%	
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS		16	0.30834466	0.9016499	0.5950783	1.0	1.0	2275	tags=25%, list=15%, signal=29%	
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING		66	0.21642892	0.90067023	0.6518847	1.0	1.0	1975	tags=17%, list=13%, signal=19%	
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS		204	0.18209027	0.9004036	0.75384617	1.0	1.0	2116	tags=13%, list=14%, signal=15%	
REACTOME_PEXOPHAGY	REACTOME_PEXOPHAGY		11	0.34777465	0.8998209	0.57700205	1.0	1.0	1398	tags=27%, list=9%, signal=30%	
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	REACTOME_MRNA_SPLICING_MINOR_PATHWAY		47	0.2328073	0.89741415	0.63170165	1.0	1.0	5203	tags=40%, list=34%, signal=61%	
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY	REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY		18	0.29815915	0.8955708	0.6315789	1.0	1.0	2274	tags=28%, list=15%, signal=33%	
REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR	REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR		5	0.42952582	0.8934712	0.5808967	1.0	1.0	1540	tags=20%, list=10%, signal=22%	
REACTOME_PROTEIN_LOCALIZATION	REACTOME_PROTEIN_LOCALIZATION		93	0.20193048	0.8919636	0.7	1.0	1.0	3102	tags=25%, list=20%, signal=31%	
REACTOME_COMPLEX_I_BIOGENESIS	REACTOME_COMPLEX_I_BIOGENESIS		63	0.21916102	0.89148235	0.69078946	1.0	1.0	1901	tags=16%, list=12%, signal=18%	
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS	REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS		86	0.2032401	0.89108944	0.71566266	1.0	1.0	3400	tags=28%, list=22%, signal=36%	
REACTOME_STABILIZATION_OF_P53	REACTOME_STABILIZATION_OF_P53		55	0.22332141	0.8904887	0.6440678	1.0	1.0	1549	tags=11%, list=10%, signal=12%	
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA	REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA		32	0.25159344	0.8902667	0.62527716	1.0	1.0	1494	tags=16%, list=10%, signal=17%	
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE		11	0.33387494	0.88977283	0.6070727	1.0	1.0	2138	tags=27%, list=14%, signal=32%	
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES		27	0.26388445	0.8897625	0.61255413	1.0	1.0	2303	tags=22%, list=15%, signal=26%	
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS	REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS		110	0.1930968	0.8877816	0.737931	1.0	1.0	2244	tags=15%, list=15%, signal=18%	
REACTOME_POTASSIUM_CHANNELS	REACTOME_POTASSIUM_CHANNELS		44	0.23450628	0.8872656	0.6421801	1.0	1.0	1370	tags=16%, list=9%, signal=17%	
REACTOME_CHAPERONIN_MEDIATED_PROTEIN_FOLDING	REACTOME_CHAPERONIN_MEDIATED_PROTEIN_FOLDING		33	0.24649693	0.88431597	0.6442105	1.0	1.0	824	tags=12%, list=5%, signal=13%	
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12	REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12		16	0.29854855	0.8819083	0.64208245	1.0	1.0	397	tags=13%, list=3%, signal=13%	
REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA	REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA		36	0.24322432	0.88163847	0.68115944	1.0	1.0	3141	tags=19%, list=20%, signal=24%	
REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE	REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE		5	0.4362426	0.88038456	0.6147186	1.0	1.0	1062	tags=20%, list=7%, signal=21%	
REACTOME_COMPLEX_III_ASSEMBLY	REACTOME_COMPLEX_III_ASSEMBLY		17	0.30078724	0.88002187	0.63092786	1.0	1.0	2054	tags=18%, list=13%, signal=20%	
BIOCARTA_P35ALZHEIMERS_PATHWAY	BIOCARTA_P35ALZHEIMERS_PATHWAY		6	0.40779895	0.8793069	0.59791666	1.0	1.0	2572	tags=33%, list=17%, signal=40%	
REACTOME_COENZYME_A_BIOSYNTHESIS	REACTOME_COENZYME_A_BIOSYNTHESIS		7	0.39082614	0.8781416	0.61270493	1.0	1.0	3360	tags=43%, list=22%, signal=55%	
REACTOME_SMALL_INTERFERING_RNA_SIRNA_BIOGENESIS	REACTOME_SMALL_INTERFERING_RNA_SIRNA_BIOGENESIS		8	0.3684659	0.8771431	0.5948276	1.0	1.0	3864	tags=50%, list=25%, signal=67%	
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS		23	0.26710445	0.87592757	0.63203466	1.0	1.0	1945	tags=26%, list=13%, signal=30%	
BIOCARTA_EIF2_PATHWAY	BIOCARTA_EIF2_PATHWAY		9	0.35948962	0.87564224	0.6150713	1.0	1.0	3041	tags=44%, list=20%, signal=55%	
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION		86	0.199988	0.87430316	0.75059384	1.0	1.0	3534	tags=23%, list=23%, signal=30%	
REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING	REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING		22	0.2718322	0.8729815	0.6587473	1.0	1.0	2407	tags=18%, list=16%, signal=22%	
BIOCARTA_NOTCH_PATHWAY	BIOCARTA_NOTCH_PATHWAY		6	0.39512396	0.87174517	0.62083334	1.0	1.0	496	tags=17%, list=3%, signal=17%	
REACTOME_MACROAUTOPHAGY	REACTOME_MACROAUTOPHAGY		117	0.19035493	0.8714058	0.78970915	1.0	1.0	2265	tags=18%, list=15%, signal=21%	
REACTOME_AMPLIFICATION_OF_SIGNAL_FROM_THE_KINETOCHORES	REACTOME_AMPLIFICATION_OF_SIGNAL_FROM_THE_KINETOCHORES		91	0.19399981	0.870094	0.7437811	1.0	1.0	4992	tags=37%, list=32%, signal=55%	
BIOCARTA_MTOR_PATHWAY	BIOCARTA_MTOR_PATHWAY		19	0.27564165	0.8697072	0.664488	1.0	1.0	5764	tags=63%, list=37%, signal=101%	
WP_PTF1A_RELATED_REGULATORY_PATHWAY	WP_PTF1A_RELATED_REGULATORY_PATHWAY		7	0.37939104	0.8669041	0.64468086	1.0	1.0	4989	tags=57%, list=32%, signal=84%	
REACTOME_HSF1_ACTIVATION	REACTOME_HSF1_ACTIVATION		8	0.3651811	0.8646739	0.6297071	1.0	1.0	2009	tags=38%, list=13%, signal=43%	
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42	REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42		16	0.29306665	0.86356616	0.6795699	1.0	1.0	397	tags=13%, list=3%, signal=13%	
BIOCARTA_RANBP2_PATHWAY	BIOCARTA_RANBP2_PATHWAY		12	0.31803715	0.86345	0.6369168	1.0	1.0	1750	tags=25%, list=11%, signal=28%	
REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS	REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS		9	0.34375173	0.86229295	0.6487026	1.0	1.0	1036	tags=22%, list=7%, signal=24%	
WP_SEROTONIN_AND_ANXIETY	WP_SEROTONIN_AND_ANXIETY		8	0.3551375	0.8604612	0.64893615	1.0	1.0	5612	tags=63%, list=36%, signal=98%	
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS	REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS		9	0.34530318	0.86023206	0.64693445	1.0	1.0	2093	tags=33%, list=14%, signal=39%	
REACTOME_SIGNALING_BY_EGFR	REACTOME_SIGNALING_BY_EGFR		39	0.22847848	0.8601166	0.6976744	1.0	1.0	1617	tags=18%, list=10%, signal=20%	
REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR	REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR		7	0.3698923	0.8579282	0.6410788	1.0	1.0	3402	tags=43%, list=22%, signal=55%	
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX	REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX		17	0.28620332	0.8565185	0.6608315	1.0	1.0	2181	tags=24%, list=14%, signal=27%	
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING		15	0.29460734	0.85604286	0.66595745	1.0	1.0	2813	tags=40%, list=18%, signal=49%	
REACTOME_FLT3_SIGNALING	REACTOME_FLT3_SIGNALING		30	0.24620172	0.8554676	0.6891304	1.0	1.0	1508	tags=17%, list=10%, signal=18%	
BIOCARTA_STRESS_PATHWAY	BIOCARTA_STRESS_PATHWAY		24	0.25551122	0.8547545	0.6926407	1.0	1.0	1654	tags=17%, list=11%, signal=19%	
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	REACTOME_RHO_GTPASES_ACTIVATE_FORMINS		128	0.18267015	0.8541793	0.7874396	1.0	1.0	4992	tags=36%, list=32%, signal=53%	
REACTOME_MITOCHONDRIAL_BIOGENESIS	REACTOME_MITOCHONDRIAL_BIOGENESIS		31	0.23939978	0.85311216	0.6894977	1.0	1.0	6484	tags=55%, list=42%, signal=94%	
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS		39	0.22533557	0.85290295	0.70264316	1.0	1.0	4082	tags=38%, list=26%, signal=52%	
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION	REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION		14	0.3031492	0.8523096	0.6827731	1.0	1.0	1861	tags=21%, list=12%, signal=24%	
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING		121	0.18163249	0.85107565	0.81947744	1.0	1.0	3134	tags=18%, list=20%, signal=23%	
REACTOME_INTEGRIN_SIGNALING	REACTOME_INTEGRIN_SIGNALING		24	0.25584552	0.8505186	0.6803456	1.0	1.0	342	tags=13%, list=2%, signal=13%	
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS		63	0.20661859	0.85024095	0.7511013	1.0	1.0	1861	tags=11%, list=12%, signal=13%	
WP_ACETYLCHOLINE_SYNTHESIS	WP_ACETYLCHOLINE_SYNTHESIS		5	0.42364034	0.8493379	0.6395112	1.0	1.0	1736	tags=40%, list=11%, signal=45%	
REACTOME_TNFR1_INDUCED_NF_KAPPA_B_SIGNALING_PATHWAY	REACTOME_TNFR1_INDUCED_NF_KAPPA_B_SIGNALING_PATHWAY		33	0.24108373	0.84931946	0.6635945	1.0	1.0	2407	tags=18%, list=16%, signal=21%	
REACTOME_HEDGEHOG_ON_STATE	REACTOME_HEDGEHOG_ON_STATE		71	0.20098393	0.84931713	0.7681818	1.0	1.0	2821	tags=18%, list=18%, signal=22%	
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION		15	0.29507774	0.8486587	0.6941964	1.0	1.0	397	tags=13%, list=3%, signal=14%	
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER		44	0.22259668	0.845703	0.71428573	1.0	1.0	3543	tags=34%, list=23%, signal=44%	
REACTOME_MITOCHONDRIAL_TRANSLATION	REACTOME_MITOCHONDRIAL_TRANSLATION		88	0.19249843	0.8456014	0.7832168	1.0	1.0	12466	tags=100%, list=81%, signal=519%	
REACTOME_MICRORNA_MIRNA_BIOGENESIS	REACTOME_MICRORNA_MIRNA_BIOGENESIS		6	0.38455883	0.8455714	0.64669424	1.0	1.0	3580	tags=50%, list=23%, signal=65%	
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION		18	0.27831954	0.8451087	0.67561984	1.0	1.0	3377	tags=33%, list=22%, signal=43%	
REACTOME_RHO_GTPASE_EFFECTORS	REACTOME_RHO_GTPASE_EFFECTORS		225	0.16545953	0.8433386	0.9188544	1.0	1.0	4992	tags=37%, list=32%, signal=54%	
REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY	REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY		20	0.26892307	0.84312683	0.6934461	1.0	1.0	4199	tags=45%, list=27%, signal=62%	
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION		27	0.24399146	0.8406971	0.6924779	1.0	1.0	2649	tags=26%, list=17%, signal=31%	
REACTOME_NGF_STIMULATED_TRANSCRIPTION	REACTOME_NGF_STIMULATED_TRANSCRIPTION		6	0.38784462	0.8406428	0.6701245	1.0	1.0	3739	tags=50%, list=24%, signal=66%	
REACTOME_MRNA_CAPPING	REACTOME_MRNA_CAPPING		28	0.24848944	0.84056854	0.71991247	1.0	1.0	5203	tags=43%, list=34%, signal=65%	
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY	REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY		65	0.2038323	0.8397523	0.7665094	1.0	1.0	2458	tags=12%, list=16%, signal=15%	
REACTOME_RUNX3_REGULATES_P14_ARF	REACTOME_RUNX3_REGULATES_P14_ARF		6	0.38433087	0.8397044	0.68541664	1.0	1.0	3180	tags=33%, list=21%, signal=42%	
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION		315	0.1590149	0.83913493	0.9491525	1.0	1.0	3783	tags=23%, list=25%, signal=30%	
BIOCARTA_NTHI_PATHWAY	BIOCARTA_NTHI_PATHWAY		22	0.2635894	0.83762467	0.6877729	1.0	1.0	1961	tags=23%, list=13%, signal=26%	
REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC	REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC		5	0.40615195	0.8370438	0.6646586	1.0	1.0	1398	tags=40%, list=9%, signal=44%	
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI		17	0.2863131	0.8366185	0.6810345	1.0	1.0	1121	tags=18%, list=7%, signal=19%	
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH		21	0.26410842	0.8364898	0.70353985	1.0	1.0	1945	tags=24%, list=13%, signal=27%	
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS		35	0.23256657	0.835475	0.73626375	1.0	1.0	3628	tags=37%, list=24%, signal=48%	
BIOCARTA_IL12_PATHWAY	BIOCARTA_IL12_PATHWAY		19	0.2670556	0.83506143	0.70927835	1.0	1.0	1706	tags=21%, list=11%, signal=24%	
REACTOME_RECEPTOR_MEDIATED_MITOPHAGY	REACTOME_RECEPTOR_MEDIATED_MITOPHAGY		11	0.31889555	0.8345682	0.6963906	1.0	1.0	2748	tags=36%, list=18%, signal=44%	
REACTOME_CHROMATIN_MODIFYING_ENZYMES	REACTOME_CHROMATIN_MODIFYING_ENZYMES		181	0.16939625	0.8325647	0.90654206	1.0	1.0	2731	tags=20%, list=18%, signal=24%	
WP_DELTANOTCH_SIGNALING_PATHWAY	WP_DELTANOTCH_SIGNALING_PATHWAY		71	0.19646995	0.8277969	0.8192771	1.0	1.0	2188	tags=17%, list=14%, signal=20%	
REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT	REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT		32	0.23193121	0.8268573	0.74336284	1.0	1.0	1393	tags=9%, list=9%, signal=10%	
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT		132	0.17478622	0.82522506	0.89260143	1.0	1.0	2073	tags=13%, list=13%, signal=15%	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3		72	0.19627911	0.8247242	0.8111111	1.0	1.0	1497	tags=10%, list=10%, signal=11%	
BIOCARTA_CK1_PATHWAY	BIOCARTA_CK1_PATHWAY		10	0.32345825	0.8242279	0.6964657	1.0	1.0	3630	tags=50%, list=24%, signal=65%	
WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS	WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS		109	0.18380898	0.8238971	0.8585608	1.0	1.0	2025	tags=17%, list=13%, signal=20%	
REACTOME_SERINE_BIOSYNTHESIS	REACTOME_SERINE_BIOSYNTHESIS		7	0.36540797	0.82310474	0.69017094	1.0	1.0	3541	tags=57%, list=23%, signal=74%	
REACTOME_ENOS_ACTIVATION	REACTOME_ENOS_ACTIVATION		9	0.33605564	0.8219075	0.6583851	1.0	1.0	2022	tags=33%, list=13%, signal=38%	
REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY	REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY		7	0.35780743	0.8211407	0.7012712	1.0	1.0	3777	tags=57%, list=24%, signal=76%	
BIOCARTA_SET_PATHWAY	BIOCARTA_SET_PATHWAY		11	0.30728686	0.82086515	0.6827731	1.0	1.0	3722	tags=36%, list=24%, signal=48%	
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX	REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX		55	0.20423909	0.8201127	0.80516434	1.0	1.0	5622	tags=40%, list=36%, signal=63%	
REACTOME_DEGRADATION_OF_AXIN	REACTOME_DEGRADATION_OF_AXIN		53	0.20295149	0.8189017	0.80985916	1.0	1.0	1497	tags=9%, list=10%, signal=10%	
WP_AMINO_ACID_METABOLISM	WP_AMINO_ACID_METABOLISM		77	0.19154963	0.8161947	0.8516746	1.0	1.0	3511	tags=29%, list=23%, signal=37%	
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX	REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX		8	0.3476665	0.81536764	0.68623483	1.0	1.0	2634	tags=38%, list=17%, signal=45%	
BIOCARTA_CPSF_PATHWAY	BIOCARTA_CPSF_PATHWAY		6	0.36842126	0.8148027	0.6901961	1.0	1.0	4031	tags=33%, list=26%, signal=45%	
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	REACTOME_NUCLEOTIDE_EXCISION_REPAIR		106	0.18181363	0.81218714	0.868009	1.0	1.0	3543	tags=24%, list=23%, signal=30%	
REACTOME_CS_DS_DEGRADATION	REACTOME_CS_DS_DEGRADATION		8	0.34016073	0.81195927	0.68723404	1.0	1.0	2858	tags=38%, list=19%, signal=46%	
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK	REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK		42	0.2144889	0.81029415	0.8113208	1.0	1.0	3847	tags=24%, list=25%, signal=32%	
REACTOME_REGULATION_BY_C_FLIP	REACTOME_REGULATION_BY_C_FLIP		10	0.31832668	0.8094109	0.7128514	1.0	1.0	2274	tags=30%, list=15%, signal=35%	
BIOCARTA_INSULIN_PATHWAY	BIOCARTA_INSULIN_PATHWAY		21	0.2536711	0.8087132	0.74130434	1.0	1.0	2388	tags=29%, list=15%, signal=34%	
REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS	REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS		20	0.25936386	0.80854595	0.7380952	1.0	1.0	1750	tags=15%, list=11%, signal=17%	
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE		95	0.18471111	0.8081898	0.86935866	1.0	1.0	2649	tags=20%, list=17%, signal=24%	
REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1	REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1		43	0.21070634	0.8068985	0.8197425	1.0	1.0	2336	tags=21%, list=15%, signal=25%	
BIOCARTA_AT1R_PATHWAY	BIOCARTA_AT1R_PATHWAY		23	0.2531982	0.8064392	0.7505423	1.0	1.0	3093	tags=26%, list=20%, signal=33%	
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX	REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX		50	0.20342965	0.8054231	0.8067227	1.0	1.0	3543	tags=24%, list=23%, signal=31%	
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY		25	0.23586309	0.8031117	0.7747368	1.0	1.0	3254	tags=24%, list=21%, signal=30%	
WP_FATTY_ACID_BETAOXIDATION	WP_FATTY_ACID_BETAOXIDATION		30	0.23227987	0.80164677	0.7929515	1.0	1.0	3081	tags=27%, list=20%, signal=33%	
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION		15	0.27301627	0.80001664	0.73773986	1.0	1.0	1575	tags=20%, list=10%, signal=22%	
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER	REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER		82	0.18703082	0.7993919	0.87935036	1.0	1.0	3543	tags=26%, list=23%, signal=33%	
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE		16	0.27886185	0.79904306	0.7526652	1.0	1.0	1872	tags=19%, list=12%, signal=21%	
REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA	REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA		16	0.27759194	0.79904205	0.74686193	1.0	1.0	5320	tags=50%, list=35%, signal=76%	
REACTOME_CAM_PDE_1_ACTIVATION	REACTOME_CAM_PDE_1_ACTIVATION		5	0.38819313	0.797234	0.69758064	1.0	1.0	4959	tags=60%, list=32%, signal=88%	
REACTOME_MRNA_EDITING	REACTOME_MRNA_EDITING		5	0.38527873	0.79713815	0.720339	1.0	1.0	1769	tags=20%, list=11%, signal=23%	
REACTOME_DEUBIQUITINATION	REACTOME_DEUBIQUITINATION		236	0.15722091	0.79644245	0.9628647	1.0	1.0	3515	tags=21%, list=23%, signal=26%	
REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER	REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER		23	0.24415968	0.79636216	0.810989	1.0	1.0	2797	tags=22%, list=18%, signal=27%	
WP_STATIN_PATHWAY	WP_STATIN_PATHWAY		13	0.29125205	0.7953581	0.7231405	1.0	1.0	1388	tags=23%, list=9%, signal=25%	
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN	REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN		47	0.20567177	0.7926813	0.8427948	1.0	1.0	3108	tags=23%, list=20%, signal=29%	
REACTOME_SIGNALING_BY_FGFR4	REACTOME_SIGNALING_BY_FGFR4		29	0.22751719	0.7926673	0.78723407	1.0	1.0	2116	tags=21%, list=14%, signal=24%	
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE		93	0.17560557	0.792302	0.8957346	1.0	1.0	4211	tags=34%, list=27%, signal=47%	
